file,status,changes,error
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\barbers-hill-isd\what-is-an-fie-barbers-hill-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bastrop-isd\what-is-an-fie-bastrop-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\ard-process-guide-bay-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\es\como-solicitar-una-evaluacion-fie-bay-city.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\evaluation-child-find-bay-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\grievance-dispute-resolution-bay-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bay-city-isd\what-is-an-fie-bay-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beaumont-isd\what-is-an-fie-beaumont-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\ard-process-guide-beeville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\es\como-solicitar-una-evaluacion-fie-beeville.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\es\como-solicitar-una-evaluacion-fie-birdville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\evaluation-child-find-beeville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\grievance-dispute-resolution-beeville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\beeville-isd\what-is-an-fie-beeville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\belton-isd\what-is-an-fie-belton-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\birdville-isd\what-is-an-fie-birdville-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\ard-process-guide-boerne-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\es\como-solicitar-una-evaluacion-fie-boerne.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\es\como-solicitar-una-evaluacion-fie-forney-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\evaluation-child-find-boerne-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\grievance-dispute-resolution-boerne-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\boerne-isd\what-is-an-fie-boerne-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\ard-process-guide-brazosport-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\es\como-solicitar-una-evaluacion-fie-brazosport.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\evaluation-child-find-brazosport-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\grievance-dispute-resolution-brazosport-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brazosport-isd\what-is-an-fie-brazosport-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\ard-process-guide-brenham-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\es\como-solicitar-una-evaluacion-fie-brenham.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\evaluation-child-find-brenham-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\grievance-dispute-resolution-brenham-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brenham-isd\what-is-an-fie-brenham-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\ard-process-guide-bridge-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\es\como-solicitar-una-evaluacion-fie-bridge-city.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\evaluation-child-find-bridge-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\grievance-dispute-resolution-bridge-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bridge-city-isd\what-is-an-fie-bridge-city-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsboro-isd\ard-process-guide-brownsboro-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsboro-isd\evaluation-child-find-brownsboro-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsboro-isd\grievance-dispute-resolution-brownsboro-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsboro-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsboro-isd\what-is-an-fie-brownsboro-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\ard-process-guide-brownsville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\es\como-solicitar-una-evaluacion-fie-brownsville.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\evaluation-child-find-brownsville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\grievance-dispute-resolution-brownsville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownsville-isd\what-is-an-fie-brownsville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\ard-process-guide-brownwood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\es\como-solicitar-una-evaluacion-fie-brownwood.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\evaluation-child-find-brownwood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\grievance-dispute-resolution-brownwood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\brownwood-isd\what-is-an-fie-brownwood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bryan-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bryan-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bryan-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bryan-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bryan-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bryan-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\bryan-isd\partners.html,unchanged,,
